"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ITA","QGDP","TOT","PC_CHGPP","Q","1968-Q1",0.243127406,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1968-Q2",2.09466276,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1968-Q3",2.404436429,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1968-Q4",2.340948619,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1969-Q1",1.566157064,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1969-Q2",1.805751378,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1969-Q3",0.239159209,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1969-Q4",-2.021337956,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1970-Q1",5.99645822,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1970-Q2",0.729986912,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1970-Q3",2.006337881,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1970-Q4",0.11182118,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1971-Q1",-0.523040927,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1971-Q2",0.421992045,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1971-Q3",1.464775733,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1971-Q4",0.56453477,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1972-Q1",1.104811466,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1972-Q2",-0.045308383,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1972-Q3",1.348168499,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1972-Q4",0.475253324,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1973-Q1",0.901496317,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1973-Q2",2.996680537,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1973-Q3",3.18178299,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1973-Q4",2.442616376,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1974-Q1",0.810995874,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1974-Q2",0.955063814,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1974-Q3",0.16671244,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1974-Q4",-2.090374618,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1975-Q1",-1.739606011,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1975-Q2",-0.051609537,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1975-Q3",1.421426377,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1975-Q4",1.120331647,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1976-Q1",1.761832697,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1976-Q2",1.807450363,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1976-Q3",2.541459042,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1976-Q4",1.734669506,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1977-Q1",0.039609619,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1977-Q2",-0.55686306,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1977-Q3",-0.935347604,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1977-Q4",0.856853295,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1978-Q1",1.634293921,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1978-Q2",1.729759053,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1978-Q3",0.526216337,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1978-Q4",1.52383092,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1979-Q1",1.579975193,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1979-Q2",0.727095866,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1979-Q3",1.730408441,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1979-Q4",2.353893536,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1980-Q1",-0.183599872,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1980-Q2",0.776049009,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1980-Q3",0.083677275,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1980-Q4",0.852303473,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1981-Q1",-0.570495427,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1981-Q2",0.194997387,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1981-Q3",0.046310302,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1981-Q4",0.811647168,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1982-Q1",-0.039523113,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1982-Q2",-0.284173742,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1982-Q3",-0.053487539,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1982-Q4",-0.290768813,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1983-Q1",0.279768455,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1983-Q2",-0.120408691,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1983-Q3",1.862228848,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1983-Q4",2.216799557,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1984-Q1",-0.196112871,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1984-Q2",0.321964637,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1984-Q3",1.177467534,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1984-Q4",0.01604437,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1985-Q1",0.571727581,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1985-Q2",1.320883135,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1985-Q3",0.801015883,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1985-Q4",0.666795973,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1986-Q1",0.6231799,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1986-Q2",0.646812678,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1986-Q3",0.998122617,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1986-Q4",0.410590175,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1987-Q1",0.40962454,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1987-Q2",1.514381795,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1987-Q3",0.288641596,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1987-Q4",1.075995276,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1988-Q1",1.471709696,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1988-Q2",0.635269809,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1988-Q3",1.313966057,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1988-Q4",1.193897196,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1989-Q1",0.621204493,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1989-Q2",0.432396865,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1989-Q3",1.042437027,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1989-Q4",1.029139679,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1990-Q1",0.398617358,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1990-Q2",0.304784304,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1990-Q3",0.160344602,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1990-Q4",-0.649584431,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1991-Q1",1.000022004,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1991-Q2",0.542168276,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1991-Q3",0.654053656,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1991-Q4",0.501144711,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1992-Q1",0.447083134,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1992-Q2",-0.428149234,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1992-Q3",-0.427269227,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1992-Q4",-0.399884158,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1993-Q1",-0.210920618,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1993-Q2",-0.168778725,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1993-Q3",-0.238591125,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1993-Q4",0.744916512,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1994-Q1",0.579154781,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1994-Q2",0.832455565,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1994-Q3",0.836590705,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1994-Q4",0.953883933,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1995-Q1",1.02795997,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1995-Q2",-0.006417736,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1995-Q3",0.674190389,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1995-Q4",0.698715235,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1996-Q1",0.266556675,
"ITA","QGDP","TOT","PC_CHGPP","Q","1996-Q2",-0.129782728,
"ITA","QGDP","TOT","PC_CHGPP","Q","1996-Q3",0.123362892,
"ITA","QGDP","TOT","PC_CHGPP","Q","1996-Q4",-0.333282708,
"ITA","QGDP","TOT","PC_CHGPP","Q","1997-Q1",0.354970203,
"ITA","QGDP","TOT","PC_CHGPP","Q","1997-Q2",1.347884028,
"ITA","QGDP","TOT","PC_CHGPP","Q","1997-Q3",0.691892734,
"ITA","QGDP","TOT","PC_CHGPP","Q","1997-Q4",1.797916923,
"ITA","QGDP","TOT","PC_CHGPP","Q","1998-Q1",-0.756014947,
"ITA","QGDP","TOT","PC_CHGPP","Q","1998-Q2",0.584501558,
"ITA","QGDP","TOT","PC_CHGPP","Q","1998-Q3",0.137618776,
"ITA","QGDP","TOT","PC_CHGPP","Q","1998-Q4",-0.548654226,
"ITA","QGDP","TOT","PC_CHGPP","Q","1999-Q1",0.689512123,
"ITA","QGDP","TOT","PC_CHGPP","Q","1999-Q2",0.346684793,
"ITA","QGDP","TOT","PC_CHGPP","Q","1999-Q3",0.882519021,
"ITA","QGDP","TOT","PC_CHGPP","Q","1999-Q4",1.462181135,
"ITA","QGDP","TOT","PC_CHGPP","Q","2000-Q1",1.112893605,
"ITA","QGDP","TOT","PC_CHGPP","Q","2000-Q2",0.816881619,
"ITA","QGDP","TOT","PC_CHGPP","Q","2000-Q3",0.614603727,
"ITA","QGDP","TOT","PC_CHGPP","Q","2000-Q4",1.501155012,
"ITA","QGDP","TOT","PC_CHGPP","Q","2001-Q1",0.595756384,
"ITA","QGDP","TOT","PC_CHGPP","Q","2001-Q2",-0.350156186,
"ITA","QGDP","TOT","PC_CHGPP","Q","2001-Q3",-0.31675082,
"ITA","QGDP","TOT","PC_CHGPP","Q","2001-Q4",-0.199735202,
"ITA","QGDP","TOT","PC_CHGPP","Q","2002-Q1",0.165912888,
"ITA","QGDP","TOT","PC_CHGPP","Q","2002-Q2",0.362171875,
"ITA","QGDP","TOT","PC_CHGPP","Q","2002-Q3",0.204819055,
"ITA","QGDP","TOT","PC_CHGPP","Q","2002-Q4",0.424185025,
"ITA","QGDP","TOT","PC_CHGPP","Q","2003-Q1",-0.354571079,
"ITA","QGDP","TOT","PC_CHGPP","Q","2003-Q2",-0.132972305,
"ITA","QGDP","TOT","PC_CHGPP","Q","2003-Q3",-0.083619116,
"ITA","QGDP","TOT","PC_CHGPP","Q","2003-Q4",0.88070564,
"ITA","QGDP","TOT","PC_CHGPP","Q","2004-Q1",0.263446372,
"ITA","QGDP","TOT","PC_CHGPP","Q","2004-Q2",0.396487249,
"ITA","QGDP","TOT","PC_CHGPP","Q","2004-Q3",-0.053439978,
"ITA","QGDP","TOT","PC_CHGPP","Q","2004-Q4",0.32013714,
"ITA","QGDP","TOT","PC_CHGPP","Q","2005-Q1",-0.257359459,
"ITA","QGDP","TOT","PC_CHGPP","Q","2005-Q2",0.80963994,
"ITA","QGDP","TOT","PC_CHGPP","Q","2005-Q3",0.634992261,
"ITA","QGDP","TOT","PC_CHGPP","Q","2005-Q4",0.153526917,
"ITA","QGDP","TOT","PC_CHGPP","Q","2006-Q1",0.149610197,
"ITA","QGDP","TOT","PC_CHGPP","Q","2006-Q2",0.70757194,
"ITA","QGDP","TOT","PC_CHGPP","Q","2006-Q3",0.479358063,
"ITA","QGDP","TOT","PC_CHGPP","Q","2006-Q4",1.296625507,
"ITA","QGDP","TOT","PC_CHGPP","Q","2007-Q1",-0.274261556,
"ITA","QGDP","TOT","PC_CHGPP","Q","2007-Q2",0.271710179,
"ITA","QGDP","TOT","PC_CHGPP","Q","2007-Q3",0.208515152,
"ITA","QGDP","TOT","PC_CHGPP","Q","2007-Q4",-0.359101905,
"ITA","QGDP","TOT","PC_CHGPP","Q","2008-Q1",1.165336477,
"ITA","QGDP","TOT","PC_CHGPP","Q","2008-Q2",-0.949721102,
"ITA","QGDP","TOT","PC_CHGPP","Q","2008-Q3",-1.26543473,
"ITA","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-2.738237213,
"ITA","QGDP","TOT","PC_CHGPP","Q","2009-Q1",-2.494448191,
"ITA","QGDP","TOT","PC_CHGPP","Q","2009-Q2",-0.49823318,
"ITA","QGDP","TOT","PC_CHGPP","Q","2009-Q3",0.634255433,
"ITA","QGDP","TOT","PC_CHGPP","Q","2009-Q4",0.32998136,
"ITA","QGDP","TOT","PC_CHGPP","Q","2010-Q1",0.340682079,
"ITA","QGDP","TOT","PC_CHGPP","Q","2010-Q2",0.69666975,
"ITA","QGDP","TOT","PC_CHGPP","Q","2010-Q3",0.445766135,
"ITA","QGDP","TOT","PC_CHGPP","Q","2010-Q4",0.535782161,
"ITA","QGDP","TOT","PC_CHGPP","Q","2011-Q1",0.518360415,
"ITA","QGDP","TOT","PC_CHGPP","Q","2011-Q2",0.044927652,
"ITA","QGDP","TOT","PC_CHGPP","Q","2011-Q3",-0.488215997,
"ITA","QGDP","TOT","PC_CHGPP","Q","2011-Q4",-0.966852045,
"ITA","QGDP","TOT","PC_CHGPP","Q","2012-Q1",-1.135137033,
